Source,Section,Title,Date,URL
indianexpress.com,cities,Nearly 60 kg expired meat seized from Chennai restaurant,03-06-2022,https://indianexpress.com/article/cities/chennai/expired-meat-chennai-restaurant-food-safety-department-7950806/
thehindu.com,cities,29.5 tonnes of banned tobacco products seized from a godown in Salem,03-06-2022,https://www.thehindu.com/news/cities/Coimbatore/295-tonnes-of-banned-tobacco-products-seized-from-a-godown-in-salem/article65491679.ece
indiatimes.com,city,Jaipur: Mansarovar Chowpatty and Masala Chowk get clean street food hub tag,04-06-2022,https://timesofindia.indiatimes.com/city/jaipur/jaipur-mansarovar-chowpatty-and-masala-chowk-get-clean-street-food-hub-tag/articleshow/91995776.cms
thehindu.com,national,300 kg of stale fish seized from Neendakara,04-06-2022,https://www.thehindu.com/news/national/kerala/300-kg-of-stale-fish-seized-from-neendakara/article65494452.ece
thehindu.com,national,Anganwadi closed after suspected food poisoning,04-06-2022,https://www.thehindu.com/news/national/kerala/anganwadi-closed-after-suspected-food-poisoning/article65494672.ece
indiatimes.com,city,"tinsukia police: Tinsukia Police Bust Oil Adulteration Racket Arrest 4, One On The Run",05-06-2022,https://timesofindia.indiatimes.com/city/guwahati/tinsukia-police-bust-oil-adulteration-racket-arrest-4-one-on-the-run/articleshow/92013793.cms
thehindu.com,national,"Move to ensure food safety, hygiene in schools",05-06-2022,https://www.thehindu.com/news/national/kerala/move-to-ensure-food-safety-hygiene-in-schools/article65497746.ece
thehindu.com,national,Nearly 10 tonnes of rotten fish seized in Anjuthengu,06-06-2022,https://www.thehindu.com/news/national/kerala/nearly-10-tonnes-of-rotten-fish-seized-in-anjuthengu/article65500823.ece
indiatimes.com,blogs,"Food safety, everyone’s business – World Food Safety Day",07-06-2022,https://timesofindia.indiatimes.com/blogs/voices/food-safety-everyones-business-world-food-safety-day/
thehindu.com,cities,CIFT mulls developing easy methods to detect contamination of fish,07-06-2022,https://www.thehindu.com/news/cities/Kochi/cift-mulls-developing-easy-methods-to-detect-contamination-of-fish/article65503928.ece
thehindu.com,morning-digest-june-8-2022,"Morning digest: June 8, 2022",08-06-2022,https://www.thehindu.com/news/morning-digest-june-8-2022/article65505153.ece
indiatimes.com,city,food safety department: Shawarma Is The Hot Topic At Seminar On Food Safety | Thiruvananthapuram News,08-06-2022,https://timesofindia.indiatimes.com/city/thiruvananthapuram/shawarma-is-the-hot-topic-at-seminar-on-food-safety/articleshow/92071114.cms
indiatimes.com,world,Many baby formula plants weren't inspected because of Covid,13-06-2022,https://timesofindia.indiatimes.com/world/rest-of-world/many-baby-formula-plants-werent-inspected-because-of-covid/articleshow/92172190.cms
indiatimes.com,city,"Bengaluru: Popcorn vendor 'spits' into cooking oil, lands in soup",14-06-2022,https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-popcorn-vendor-spits-into-cooking-oil-lands-in-soup/articleshow/92192337.cms
thehindu.com,cities,Two shops sealed for selling gutka,14-06-2022,https://www.thehindu.com/news/cities/Madurai/two-shops-sealed-for-selling-gutka/article65527210.ece
newindianexpress.com,cities,What are you drinking?,16-06-2022,https://www.newindianexpress.com/cities/hyderabad/2022/jun/16/what-are-you-drinking-2466003.html
thehindu.com,cities,178 bank accounts of ganja smugglers frozen by Dindigul police,16-06-2022,https://www.thehindu.com/news/cities/Madurai/178-bank-accounts-of-ganja-smugglers-frozen-by-dindigul-police/article65534167.ece
thehindu.com,cities,45 cases registered against shops selling gutka,16-06-2022,https://www.thehindu.com/news/cities/Madurai/45-cases-registered-against-shops-selling-gutka/article65534302.ece
indiatimes.com,city,"Madurai Police Book 45 Cases, Seize 50kg Contraband In 2 Days",17-06-2022,https://timesofindia.indiatimes.com/city/madurai/madurai-police-book-45-cases-seize-50kg-contraband-in-2-days/articleshow/92269717.cms
indiatimes.com,city,₹1.2cr-worth Liquor Being Taken To Goa Without Pass Seized,19-06-2022,https://timesofindia.indiatimes.com/city/nashik/1-2cr-worth-liquor-being-taken-to-goa-without-pass-seized/articleshow/92309664.cms
newindianexpress.com,cities,PIL in Delhi HC seeks government action to confiscate 100 per cent black money,22-06-2022,https://www.newindianexpress.com/cities/delhi/2022/jun/22/pil-in-delhi-hc-seeks-government-action-to-confiscate-100-per-centblack-money-2468341.html
indiatimes.com,blogs,The importance of safe food and healthy diets for a better lifestyle,22-06-2022,https://timesofindia.indiatimes.com/blogs/voices/the-importance-of-safe-food-and-healthy-diets-for-a-better-lifestyle/
thehindu.com,cities,Shop sealed for selling gutka,23-06-2022,https://www.thehindu.com/news/cities/Madurai/shop-sealed-for-selling-gutka/article65557476.ece
thehindu.com,national,"10,750 kg of stale fish seized from Aryankavu check-post",25-06-2022,https://www.thehindu.com/news/national/kerala/10750-kg-of-stale-fish-seized-from-aryankavu-check-post/article65564246.ece
indiatimes.com,city,Shop Selling Bun Parotta Sealed In Madurai,26-06-2022,https://timesofindia.indiatimes.com/city/madurai/shop-selling-bun-parotta-sealed-in-madurai/articleshow/92465785.cms
thehindu.com,cities,850 kg of banned tobacco seized by Thoothukudi police; 4 held,26-06-2022,https://www.thehindu.com/news/cities/Madurai/850-kg-of-banned-tobacco-seized-by-thoothukudi-police-4-held/article65566687.ece
indiatimes.com,city,Fda Seizes ₹3l Worth Imported Cigarettes Gutka In Nashik,29-06-2022,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-3l-worth-imported-cigarettes-gutka-in-nashik/articleshow/92532890.cms
indianexpress.com,cities,"Chennai: Artificially ripened fruits on sale at Koyambedu market; 7 tonnes of mangoes, 500 kg bananas seized",29-06-2022,https://indianexpress.com/article/cities/chennai/chennai-artificially-ripened-fruits-koyambedu-market-7-tonnes-mangoes-500-kg-bananas-seized-7998991/
thehindu.com,cities,Artificially ripened banana seized,29-06-2022,https://www.thehindu.com/news/cities/Tiruchirapalli/artificially-ripened-banana-seized/article65579557.ece
indiatimes.com,city,640 kg of adulterated raw bananas seized in Trichy,29-06-2022,https://timesofindia.indiatimes.com/city/trichy/640-kg-of-adulterated-raw-bananas-seized-in-trichy/articleshow/92549911.cms
thehindu.com,cities,"Seven tonnes of mangoes, 500 kg of bananas seized in Chennai",30-06-2022,https://www.thehindu.com/news/cities/chennai/seven-tonnes-of-mangoes-500-kg-of-bananas-seized-in-chennai/article65582209.ece
indiatimes.com,city,Adulterated Raw Bananas Seized In Trichygandhi Market,30-06-2022,https://timesofindia.indiatimes.com/city/trichy/adulterated-raw-bananas-seized-in-trichygandhi-market/articleshow/92559609.cms
thehindu.com,cities,Shops sealed for selling gutkha in Salem,30-06-2022,https://www.thehindu.com/news/cities/Coimbatore/shops-sealed-for-selling-gutkha-in-salem/article65585135.ece
thehindu.com,cities,19 shops sealed,30-06-2022,https://www.thehindu.com/news/cities/Madurai/19-shops-sealed/article65586881.ece
indiatimes.com,city,Clean Street Food Hubs To Be Set Up In State: George | Thiruvananthapuram News,02-07-2022,https://timesofindia.indiatimes.com/city/thiruvananthapuram/clean-street-food-hubs-to-be-set-up-in-state-george/articleshow/92607667.cms
indiatimes.com,home,Sale of breast milk raises eyebrows,03-07-2022,https://timesofindia.indiatimes.com/home/sunday-times/sale-of-breast-milk-raises-eyebrows/articleshow/92623732.cms
indiatimes.com,city,Gutka Worth ₹1.6l Seized From Cidco,06-07-2022,https://timesofindia.indiatimes.com/city/nashik/gutka-worth-1-6l-seized-from-cidco/articleshow/92689598.cms
indianexpress.com,cities,Popular Chennai restaurant fined for selling stale meat,06-07-2022,https://indianexpress.com/article/cities/chennai/popular-chennai-restaurant-fined-for-selling-stale-meat-8013400/
indiatimes.com,city,Cement in cumin: Food tempered with danger in Gujarat,07-07-2022,https://timesofindia.indiatimes.com/city/ahmedabad/cement-in-cumin-food-tempered-with-danger-in-gujarat/articleshow/92712317.cms
thehindu.com,cities,5 shops sealed for selling banned tobacco products,07-07-2022,https://www.thehindu.com/news/cities/Madurai/5-shops-sealed-for-selling-banned-tobacco-products/article65612712.ece
newindianexpress.com,cities,70kg of stale tuna destroyed at Amaravila checkpost,09-07-2022,https://www.newindianexpress.com/cities/thiruvananthapuram/2022/jul/09/70kg-of-stale-tuna-destroyed-at-amaravila-checkpost-2474534.html
indiatimes.com,city,Dindigul police arrest Bengaluru man for smuggling 640 kg of gutka,11-07-2022,https://timesofindia.indiatimes.com/city/chennai/dindigul-police-arrest-bengaluru-man-for-smuggling-640-kg-of-gutka/articleshow/92809832.cms
thehindu.com,national,"In Kerala, fishing in uncertain waters",16-07-2022,https://www.thehindu.com/news/national/kerala/fishing-in-uncertain-waters/article65643792.ece
thehindu.com,national,"With fish in shallow waters disappearing, fisherfolk in Kerala staring at penury",16-07-2022,https://www.thehindu.com/news/national/kerala/with-fish-in-shallow-waters-disappearing-fisherfolk-in-kerala-staring-at-penury/article65643792.ece
newindianexpress.com,states,"Coimbatore police, FSSAI officials begin joint raid against gutka sellers",16-07-2022,https://www.newindianexpress.com/states/tamil-nadu/2022/jul/16/coimbatore-police-fssai-officials-begin-joint-raid-against-gutka-sellers-2477052.html
indiatimes.com,blogs,Counterfeit and fake medicines: Challenges for supply chain,16-07-2022,https://timesofindia.indiatimes.com/blogs/voices/counterfeit-and-fake-medicines-challenges-for-supply-chain/
indiatimes.com,blogs,"‘Safer food, better health’ in the post-pandemic world",20-07-2022,https://timesofindia.indiatimes.com/blogs/voices/safer-food-better-health-in-the-post-pandemic-world/
newindianexpress.com,world,Russia hits Ukraine's Black Sea port in wake of grain deal,23-07-2022,https://www.newindianexpress.com/world/2022/jul/23/russia-hits-ukraines-black-sea-port-in-wake-of-grain-deal-2479882.html
indianexpress.com,cities,"Gutkha scam: CBI gets DMK govt permission to prosecute two former AIADMK ministers, two DGPs",23-07-2022,https://indianexpress.com/article/cities/chennai/gutkha-scam-cbi-dmk-govt-permission-prosecute-former-aiadmk-ministers-dgps-8047761/
newindianexpress.com,states,Gutkha Scam: DMK govt gives CBI nod to prosecute former AIADMK ministers. Read on for more,23-07-2022,https://www.newindianexpress.com/states/tamil-nadu/2022/jul/23/gutkha-scam-dmk-govtgives-cbi-nod-to-prosecute-former-aiadmk-ministers-read-on-for-more-2479909.html
thehindu.com,cities,"Over 100 mobile phones recovered, handed over to owners in Coimbatore",27-07-2022,https://www.thehindu.com/news/cities/Coimbatore/over-100-mobile-phones-recovered-handed-over-to-owners-in-coimbatore/article65689582.ece
thehindu.com,national,Rain and outbreak: Seasonal diseases flourish on infrastructural and enforcement lapses,29-07-2022,https://www.thehindu.com/news/national/telangana/rain-and-outbreak-seasonal-diseases-flourish-on-infrastructural-and-enforcement-lapses/article65689645.ece
thehindu.com,national,Food Safety wing to step up checks on curry powders in Kerala,29-07-2022,https://www.thehindu.com/news/national/kerala/food-safety-wing-to-step-up-checks-on-curry-powders-in-kerala/article65700040.ece
indiatimes.com,city,"Crackdown On Shops Selling ‘fake’ Protein Supplements In Meerut, 3 Held",04-08-2022,https://timesofindia.indiatimes.com/city/meerut/crackdown-on-shops-selling-fake-protein-supplements-in-meerut-3-held/articleshow/93335998.cms
indiatimes.com,city,Samples Of Sweets Mawa Taken For Test,10-08-2022,https://timesofindia.indiatimes.com/city/bhopal/samples-of-sweets-mawa-taken-for-test/articleshow/93466648.cms
indiatimes.com,city,One-sixth of gutka seized was during DMK govt: Tamil Nadu health minister Ma Subramanian,11-08-2022,https://timesofindia.indiatimes.com/city/chennai/one-sixth-of-gutka-seized-was-during-dmk-govt-tamil-nadu-health-ministe-ma-subramanian/articleshow/93488582.cms
thehindu.com,cities,"Coimbatore, Tiruppur officials take oath against drug abuse",11-08-2022,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-tiruppur-officials-take-oath-against-drug-abuse/article65757537.ece
indiatimes.com,city,Tamil Nadu: Action against stores selling drugs sans prescription,12-08-2022,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-action-against-stores-selling-drugs-sans-prescription/articleshow/93509459.cms
thehindu.com,national,Study reveals unsafe use of pesticides,12-08-2022,https://www.thehindu.com/news/national/kerala/study-reveals-unsafe-use-of-pesticides/article65758673.ece
indiatimes.com,city,Fda Seizes Edible Oil Worth ₹1 Crore,12-08-2022,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-edible-oil-worth-1-crore/articleshow/93511789.cms
indiatimes.com,city,"Up’s 1st Microbiology Lab In Lucknow, To Hire 400 Experts",13-08-2022,https://timesofindia.indiatimes.com/city/lucknow/ups-1st-microbiology-lab-in-lucknow-to-hire-400-experts/articleshow/93533334.cms
indianexpress.com,cities,Surprise raid: Stale meat seized from restaurants in Chennai mall,16-08-2022,https://indianexpress.com/article/cities/chennai/raid-stale-meat-seized-restaurants-chennai-mall-8094048/
indianexpress.com,cities,"Chennai, Tamil Nadu News Live: No ideological compromise with BJP, says Stalin ahead of Delhi visit",17-08-2022,https://indianexpress.com/article/cities/chennai/chennai-tamil-nadu-news-live-covid-weather-cm-stalin-crime-8094489/
indiatimes.com,city,"Loose Cooking Oil Seized, Fir Lodged Against Proprietor",18-08-2022,https://timesofindia.indiatimes.com/city/indore/loose-cooking-oil-seized-fir-lodged-against-proprietor/articleshow/93627772.cms
indiatimes.com,city,Customs In Trouble Over Disposal Of Seized Products | Thiruvananthapuram News,19-08-2022,https://timesofindia.indiatimes.com/city/thiruvananthapuram/customs-in-trouble-over-disposal-of-seized-products/articleshow/93650164.cms
indiatimes.com,city,"Banned gutkha worth Rs 25 lakh seized in Kalyan, 3 arrested",21-08-2022,https://timesofindia.indiatimes.com/city/thane/banned-gutkha-worth-rs-25-lakh-seized-in-kalyan-3-arrested/articleshow/93693475.cms
indiatimes.com,city,Consignment Of Fake Drugs Worth ₹60l Seized In Meerut,22-08-2022,https://timesofindia.indiatimes.com/city/meerut/consignment-of-fake-drugs-worth-60l-seized-in-meerut/articleshow/93699266.cms
newindianexpress.com,cities,"With Onam around, adulterated coconut oil floods Kerala market",23-08-2022,https://www.newindianexpress.com/cities/thiruvananthapuram/2022/aug/23/with-onam-around-adulterated-coconut-oil-floods-kerala-market-2490320.html
